Question,Label,Navipath,precision,recall,f1
"Hi doctor, I have been experiencing irregular rapid heartbeats for a while now, and I am really worried. Can you please help me?","It seems like you may be suffering from paroxysmal supraventricular tachycardia. The medications that could help you with this disease are Adenosine, Diltiazem, Digoxin, Flecainide, Propranolol, Niacin, Raloxifene (Evista), Bisacodyl (The Magic Bullet), Irbesartan (Avapro), Isoproterenol, Piperonyl Butoxide-Pyrethrins Topical, and Magnesium Oxide.","Based on the symptoms described, the patient may have a condition related to irregular rapid heartbeats, which could indicate an arrhythmia. To confirm the diagnosis, the patient should undergo an electrocardiogram (ECG) to monitor the heart's electrical activity. Recommended medications for treating arrhythmias include beta-blockers such as metoprolol or calcium channel blockers like diltiazem. It is important to follow up with a cardiologist for further evaluation and management.",0.7540125250816345,0.7714591026306152,0.7626360058784485
"I have been experiencing discomfort in my legs, and I recently found out that I have venous insufficiency. What medication do I need to take?","For venous insufficiency, you need to take a variety of medications to address your symptoms, including Mupirocin Topical, Collagenase Topical, Silver Sulfadiazine Topical, Cellulose, Silver Nitrate Topical Each, Tetracaine (One Touch), Petrolatum Topical, Cilostazol, Calamine Topical, Sodium Tetradecyl Sulfate (Sotradecol), and Aloe Vera Topical.","Based on the symptoms described, the patient likely has venous insufficiency. To confirm the diagnosis, the patient should undergo a duplex ultrasound of the legs, which can evaluate blood flow and identify any venous abnormalities. Recommended medications for venous insufficiency include compression stockings to improve circulation, diuretics to reduce swelling, and medications like pentoxifylline or aspirin to improve blood flow and reduce inflammation.",0.8003386855125427,0.7871947884559631,0.7937123775482178
"Hi doctor, I have been experiencing some vaginal discharge and itching recently. I also have pain during urination. Can you tell me what's wrong with me and what medications do I need to take?",It sounds like you might have Trichomonas infection. The medication you need to take is metronidazole.,"Based on the symptoms described, the patient may have vaginitis, which is inflammation of the vagina. To confirm the diagnosis, the patient should undergo a urinalysis to check for infections. A pelvic exam may also be necessary for further evaluation. Recommended medications for vaginitis include metronidazole or clotrimazole to treat the infection.",0.7454954385757446,0.8152720332145691,0.7788240313529968
"Hi doctor, I have been having a lot of trouble with acne lately, it's been really affecting my self-confidence.","I'm sorry to hear that. I recommend a few medications that can help with acne. Benzoyl peroxide topical, tretinoin topical, and doxycycline are all good options.","Based on the symptoms described, the patient may have acne, which is a common skin condition characterized by clogged pores, inflammation, and pimples. To confirm the diagnosis, the patient should undergo a physical examination of the skin by a dermatologist. Recommended medications for acne include topical treatments such as benzoyl peroxide, retinoids, or salicylic acid. In some cases, oral medications like antibiotics or isotretinoin may be prescribed for severe acne.",0.779090404510498,0.816595733165741,0.7974023222923279
"Hi doctor, I have been struggling with drug abuse for a while now and I was wondering if there is any medication that can help me?","Yes, there are several medications that can help with drug abuse. Depending on the specific drug you are addicted to, the medication that will be prescribed will vary. However, some medications that could be prescribed for drug abuse include Methadone, Thiamine, Nicotine, Naloxone (Suboxone), Chlordiazepoxide, Buprenorphine (Suboxone), Kaletra, Disulfiram (Antabuse), Acamprosate (Campral), Naltrexone, and Oxazepam.","Based on the symptoms described (struggling with drug abuse), the patient may have a Substance-related mental disorder or drug abuse disorder. To confirm the diagnosis, the patient should undergo a comprehensive evaluation by a healthcare professional specializing in addiction medicine or psychiatry. This evaluation may include a detailed medical history, physical examination, laboratory tests to assess drug use, and possibly psychological assessments. 

Recommended medications for substance abuse disorders include:
1. Naltrexone: It can help reduce cravings for drugs or alcohol and block the pleasant effects of these substances.
2. Haloperidol: It may be used to manage symptoms of substance-related mental disorders such as agitation, aggression, or psychosis.

It is important to note that medication alone is not usually sufficient for treating drug abuse disorders, and a comprehensive treatment plan may include counseling, behavioral therapies, support groups, and lifestyle modifications.",0.7458677291870117,0.8012664318084717,0.7725752592086792
I have trouble urinating and it's really painful. ,"Based on your symptoms, you may have a urinary tract obstruction. I am prescribing medications like Tamsulosin, Finasteride, Dutasteride, Terazosin, Doxazosin, Alfuzosin, Psyllium, Tadalafil, Silodosin, Imipramine, and Darifenacin, which will help ease your pain and also help with your urinary flow.","Based on the symptoms described, the patient may have a urinary tract infection (UTI) causing painful urination. To confirm the diagnosis, the patient should undergo a urinalysis to check for the presence of bacteria in the urine. Recommended medications for UTI include antibiotics such as trimethoprim-sulfamethoxazole (Bactrim), nitrofurantoin (Macrobid), or ciprofloxacin (Cipro) to treat the bacterial infection.",0.8006374835968018,0.8316112160682678,0.8158304691314697
"Hi doctor, I have been experiencing excessive thirst and urination, and I suspect I might have diabetes insipidus.","Okay, in that case, I recommend you to take Desmopressin.","Based on the symptoms described, the patient may have diabetes insipidus. To confirm the diagnosis, the patient should undergo a water deprivation test and urine concentration test. Recommended medications for diabetes insipidus include desmopressin, which helps reduce excessive thirst and urination by increasing water reabsorption in the kidneys.",0.6852282881736755,0.7687466740608215,0.7245887517929077
"Doctor, I have been experiencing a lot of discomfort and redness in my eyes. I think I might have Iridocyclitis, could you please recommend some medication for this?","Yes, you are correct. To treat Iridocyclitis, you will need to take 'Prednisolone Ophthalmic', 'Cyclopentolate Ophthalmic', 'Atropine (Uaa)', 'Brimonidine Ophthalmic', 'Methotrexate', 'Homatropine Ophthalmic', 'Tropicamide Ophthalmic', 'Loteprednol Ophthalmic', 'Dexamethasone-Tobramycin Ophthalmic', 'Scopolamine', 'Brinzolamide Ophthalmic', 'Nepafenac Ophthalmic'.","Based on the symptoms described, the patient may have Iridocyclitis, which is inflammation of the iris and ciliary body in the eye. To confirm the diagnosis, the patient should undergo a comprehensive eye examination by an ophthalmologist, including a slit-lamp examination. Recommended medications for Iridocyclitis include corticosteroid eye drops to reduce inflammation and dilating eye drops to prevent the pupil from sticking to the lens. It is important to follow the ophthalmologist's instructions carefully for proper management of the condition.",0.738025426864624,0.7167347073554993,0.7272243499755859
"Doctor, I've been diagnosed with Varicocele of the testicles. What medications do I need to take?","You'll need to take Tadalafil (Cialis), Procainamide, Alpha-D-Galactosidase Enzyme (Beano), Ginseng Preparation (Ginsana), Fesoterodine (Toviaz), Oxaprozin, Lidocaine-Prilocaine Topical, Trimethoprim, and Cefadroxil.","The patient has been diagnosed with Varicocele of the testicles. To confirm the diagnosis, the patient should undergo a physical examination of the testicles and possibly a scrotal ultrasound. Recommended medications for Varicocele may include pain relievers such as acetaminophen or ibuprofen to manage any discomfort. In severe cases or if fertility is affected, surgical treatment like varicocelectomy may be recommended.",0.710004985332489,0.7273370623588562,0.7185664772987366
"Hi doctor, I've recently been diagnosed with a fractured foot. What medications do I need to take?","You'll need to take three medications Hyaluronidase, Deferoxamine, and Diflorasone Topical.","Based on the symptoms of a fractured foot, the patient may have sustained a fracture in one of the bones of the foot. To confirm the diagnosis, the patient should undergo an X-ray of the foot to visualize the fracture. Treatment for a fractured foot typically involves immobilization of the foot with a cast or splint to allow healing. Pain management may include over-the-counter pain relievers such as acetaminophen or ibuprofen. In some cases, depending on the severity of the fracture, surgery may be required to realign the bones.",0.665246844291687,0.7704235315322876,0.7139825820922852
"Doctor, I have been feeling a consistent pain in my lower abdomen for the past few days. I went to get an ultrasound and the results showed that I have an ovarian cyst. What medication do you recommend for this?","Based on the type and size of the cyst, we will prescribe a few medications to manage the symptoms. You will be prescribed Diatrizoate or Iohexol for a follow-up MRI. Clomiphene (Clomid) is also often prescribed to regulate your menstrual cycle and prevent new cyst formation. Norethindrone (Loestrin Fe) can help reduce the size of the cyst. If the pain is unbearable, we may give you Butorphanol (Stadol). Lastly, Human Chorionic Gonadotropin (Hcg) may be administered to trigger the cyst's reabsorption. In some cases, Methylergonovine (Methergine) is used to contract the uterus and promote the expulsion of the cyst.","Based on the symptoms described, the patient has been diagnosed with an ovarian cyst. To confirm the diagnosis, the patient should undergo further imaging studies such as a pelvic ultrasound or MRI. The recommended medications for managing ovarian cysts include pain relievers such as ibuprofen to help alleviate the pain and hormonal contraceptives like birth control pills to prevent new cysts from forming.",0.8159216642379761,0.7700387239456177,0.7923164367675781
"Doctor, I think I might have chlamydia. ","Okay, the required medications for chlamydia are Azithromycin, Ceftriaxone, Doxycycline, or Cefpodoxime.","Based on the symptoms described, the patient may have chlamydia. To confirm the diagnosis, the patient should undergo a chlamydia test. Recommended medications for chlamydia include antibiotics such as azithromycin or doxycycline.",0.8458861112594604,0.8746443390846252,0.8600248694419861
"Hi doctor, I think I have a parasitic infection. ","In that case, you'll need to take Mebendazole.","Based on the symptoms described, the patient may have a Pinworm infection. To confirm the diagnosis, the patient should undergo a stool test to check for the presence of pinworm eggs. The recommended medication for Pinworm infection is Mebendazole or Albendazole, which are commonly used to treat this parasitic infection.",0.7008266448974609,0.8022401332855225,0.748112142086029
"Hi, Doctor. I have a fracture of the jaw. What medication do I need for this?","You will need 'Cefazolin', 'Clindamycin', 'Tetanus Toxoid Vaccine (Adacel)', 'Chlorhexidine Topical', 'Thiamine', 'Cisatracurium (Nimbex)', 'Estrone (Estrogenic)', 'Doxylamine (Unisom)', 'Acetic Acid Topical', 'Vecuronium', 'Diphtheria Toxoid Vaccine (Prohibit)', and 'Rocuronium' for your treatment.","Based on the symptoms described, the patient has a fracture of the jaw. To confirm the diagnosis, the patient should undergo a radiographic imaging procedure, such as an X-ray or CT scan of the jaw. The recommended medications for a jaw fracture typically include pain relievers such as acetaminophen or ibuprofen for pain management. In some cases, antibiotics may be prescribed to prevent infection if there is an open fracture.",0.7073630094528198,0.692075252532959,0.6996356248855591
"Doctor, I have developed a lipoma on my shoulder. What medications would you recommend for it?",I would recommend Arnica Topical and Acetic Acid Topical for your lipoma.,"Based on the symptoms described, the patient may have a lipoma, which is a benign tumor made of fat tissue that develops under the skin. To confirm the diagnosis, the patient may undergo a physical examination of the shoulder, followed by imaging tests such as an ultrasound or MRI to confirm the presence of a lipoma. In most cases, no treatment is required for lipomas unless they cause symptoms or cosmetic concerns. However, if necessary, the recommended treatment for lipomas may include surgical removal.",0.6950503587722778,0.7482775449752808,0.7206825017929077
"Hi doctor, I think I may have a female genitalia infection. ","Based on your symptoms, I am going to prescribe you a combination of two antibiotics, Cephalexin and Clindamycin, to treat the infection. In addition, I will also give you Lidocaine to help alleviate any discomfort, and Povidone Iodine Topical (Betadine) to provide cleaning and disinfecting of the area.","Based on the symptoms described, the patient may have a vaginal infection, such as vaginitis. To confirm the diagnosis, the patient should undergo a physical examination of the genital area and a vaginal swab test to identify the specific infectious agent causing the symptoms. Recommended medications for vaginitis include antibiotics like metronidazole or tinidazole for bacterial infections, antifungal medications like fluconazole for yeast infections, or antiviral drugs for viral infections. It is important to follow the prescribed treatment and practice good hygiene to prevent recurrence.",0.7647750973701477,0.7753438353538513,0.7700231671333313
"Doctor, I have been diagnosed with pulmonary hypertension. What medications do I need to take?","You need to take Furosemide, Warfarin, Carvedilol, Sildenafil (Viagra), Spironolactone, Digoxin, Diltiazem, Bosentan (Tracleer), Tiotropium (Spiriva), Bumetanide, Hydralazine, and Nifedipine. ","Based on the diagnosis of pulmonary hypertension, the patient may need to take medications to manage the condition. Common medications used to treat pulmonary hypertension include:
- Calcium channel blockers (e.g., amlodipine, nifedipine)
- Endothelin receptor antagonists (e.g., bosentan, ambrisentan)
- Phosphodiesterase-5 inhibitors (e.g., sildenafil, tadalafil)
- Prostacyclin analogs (e.g., epoprostenol, treprostinil)

It is important for the patient to work closely with their healthcare provider to determine the most appropriate medication regimen based on their specific condition and medical history.",0.7248545289039612,0.8279294967651367,0.772970974445343
"Hi doctor, I was recently diagnosed with a Thyroid Nodule, what medication do I need to take?",You need to take Methimazole and Propylthiouracil to help manage your thyroid nodule.,"The patient has been diagnosed with a Thyroid Nodule. To confirm the diagnosis, the patient should undergo a thyroid ultrasound to evaluate the nodule's size and characteristics. A fine-needle aspiration biopsy may also be recommended to determine if the nodule is benign or cancerous. Treatment for Thyroid Nodules depends on the underlying cause and may include observation, thyroid hormone therapy, radioactive iodine therapy, or surgery.",0.7495589852333069,0.7566263675689697,0.7530761361122131
"Doctor, I broke my tooth and it's really hurting. What medication should I take?","You'll need to take a combination of medications for your pain and to prevent any infection. I'll prescribe antibiotics like Penicillin or Clindamycin to prevent any bacterial infection. You'll also need pain relief medication like Bupivacaine and Benzocaine Topical which will help you in reducing the pain. Finally, I would recommend taking the Acellular Pertussis Vaccine (Adacel) to prevent pertussis infection.","Based on the symptoms described, the patient may have a broken tooth with associated pain. To confirm the diagnosis, the patient should undergo a dental examination, possibly including dental X-rays to assess the extent of the fracture and any damage to the surrounding structures. Recommended medications for pain relief include over-the-counter options such as acetaminophen or ibuprofen. However, it is crucial for the patient to see a dentist for further evaluation and appropriate treatment of the broken tooth.",0.7723166942596436,0.7699059844017029,0.771109402179718
"Doctor, I have been experiencing symptoms of Dumping Syndrome for the past few weeks, and I'm not sure what medication I should take. ","Based on your symptoms, I would prescribe you a combination of Sodium Chloride (Deep Sea), Pancreatin, Nortriptyline, Rabeprazole (Aciphex), and Prochlorperazine (Compro) to alleviate your discomfort.","Based on the symptoms described, the patient may have Dumping Syndrome. To confirm the diagnosis, the patient should undergo a gastric emptying study, which is a test to measure how quickly food leaves the stomach. Recommended medications for Dumping Syndrome include dietary modifications such as eating smaller, more frequent meals, avoiding high-sugar foods, and medications like acarbose or octreotide to help slow down digestion.",0.7544269561767578,0.7761552333831787,0.7651368975639343
"Doctor, I recently suffered an injury to my face and it's been quite painful. What medications should I take? ","Based on your injury, I'm prescribing you Trolamine Salicylate Topical to help manage the pain, and Chlorzoxazone to help relax any muscle spasms you may have. Additionally, I recommend you receive a Diphtheria Toxoid Vaccine (Prohibit) to ensure you're protected against any potential infections.","Based on the symptoms described, the patient may have chronic sinusitis, causing facial pain. To confirm the diagnosis, the patient should undergo a physical examination and possibly a plain X-ray to assess the sinuses. Recommended medications for chronic sinusitis include nasal corticosteroids like fluticasone, decongestants, and saline nasal irrigation. Pain relievers such as acetaminophen or ibuprofen can also help alleviate facial pain.",0.770331859588623,0.7740229368209839,0.7721729874610901
"Doctor, I have been experiencing shortness of breath and fatigue for quite some time now. After getting checked, I was told that I have aortic valve disease. What medications do I need to take?","You will need to take Furosemide, Warfarin, Carvedilol, Diltiazem, Digoxin, Amiodarone, Isosorbide, Niacin, Terazosin, Potassium Chloride, Memantine (Namenda), and Chondroitin-Glucosamine to manage your symptoms and help with your condition. We will start with these medications and monitor your progress, making adjustments where necessary.","Based on the symptoms described, the patient likely has aortic valve disease. To confirm the diagnosis, the patient should undergo further cardiac evaluations such as echocardiography, cardiac MRI, or cardiac catheterization. Treatment for aortic valve disease may involve medications to manage symptoms and prevent complications. Common medications include beta-blockers, ACE inhibitors, diuretics, and anticoagulants. In severe cases, surgical intervention like a valve repair or replacement may be necessary.",0.7460085153579712,0.7602501511573792,0.7530620098114014
I have been experiencing joint pain and stiffness for some time now. My doctor suspects it might be rheumatoid arthritis. ,"In that case, you'll need a combination of medications to manage your symptoms and slow down the progression of the disease. We'll start with Prednisone to bring down inflammation, Methotrexate to slow down joint damage, Folic Acid to help with any side effects, Hydroxychloroquine (Plaquenil) to reduce joint swelling, and Celecoxib (Celebrex) for pain relief. Depending on how these medications work, we may consider adding other drugs like Infliximab (Remicade), Leflunomide (Arava), Adalimumab (Humira), or Sulfasalazine. And to prevent bone loss, we may also prescribe Alendronate or Ibandronate (Boniva).","Based on the symptoms described, the patient may have rheumatoid arthritis. To confirm the diagnosis, the patient should undergo blood tests for rheumatoid factor and anti-CCP antibodies, as well as imaging tests like X-rays or MRI to assess joint damage. Recommended medications for rheumatoid arthritis include disease-modifying antirheumatic drugs (DMARDs) such as methotrexate, corticosteroids for short-term symptom relief, and nonsteroidal anti-inflammatory drugs (NSAIDs) for pain management.",0.7729336023330688,0.7869293689727783,0.7798687219619751
"Doctor, I was diagnosed with a spermatocele, what medication do I need to take?",You will need to take Tamsulosin (Flomax) to help relax the muscles in your prostate and bladder. It will help you urinate more easily.,"Based on the diagnosis of spermatocele, the patient may not require medication unless the spermatocele is causing discomfort or is significantly large. If treatment is necessary, the patient may undergo a physical examination and scrotal ultrasound to confirm the diagnosis. Recommended medications for managing symptoms may include over-the-counter pain relievers such as acetaminophen or ibuprofen. In severe cases, surgical removal of the spermatocele may be considered.",0.7262820601463318,0.7600790858268738,0.7427963614463806
I have this red rash on my face and it's been really itchy and painful. It started as a small sore but now it's spreading. I think it might be impetigo.,"Yes, it sounds like impetigo. The medication you need is Mupirocin Topical.","Based on the symptoms described, the patient may have impetigo, which is a highly contagious bacterial skin infection. To confirm the diagnosis, the patient should undergo a physical examination of the rash, and a culture of the skin lesion to identify the specific bacteria causing the infection. Recommended medications for impetigo typically include topical antibiotics such as mupirocin or oral antibiotics like dicloxacillin. Keeping the affected area clean and avoiding scratching can also help in the healing process.",0.7209521532058716,0.82061368227005,0.7675613164901733
I have been diagnosed with anal fistula. What medication do I need to take?,"You need to take a combination of medications for anal fistula. These include Mesalamine (Asacol), Nitrofurazone Topical, and Adalimumab (Humira).","Based on the symptoms described, the patient likely has an anal fistula, which is an abnormal tunnel-like passageway that forms between the anal canal and the skin near the anus. To confirm the diagnosis, the patient should undergo a physical examination by a healthcare provider, possibly including a digital rectal exam or imaging studies such as an MRI or an ultrasound. 

Treatment for anal fistulas typically includes antibiotics to prevent infection, along with surgical procedures to drain any abscesses and repair the fistula tracts. Medications such as sitz baths and stool softeners may also be recommended to help with symptoms and promote healing.",0.735021710395813,0.7706960439682007,0.7524362802505493
"Doctor, I think I'm suffering from Hypothermia. I am feeling extremely cold and shivering a lot. ","Alright, to treat hypothermia, you need to take Magnesium Sulfate, Ampicillin, Zosyn, Thiamine, Lithium (Li), Vancomycin, Spironolactone, Combivent, Divalproex Sodium (Depakote), Risperidone, and Folic Acid as prescribed.","Based on the symptoms described, the patient may have hypothermia, a condition characterized by feeling extremely cold and shivering. To confirm the diagnosis, the patient's body temperature should be measured using a thermometer. Recommended treatment for hypothermia includes gradually warming the body, providing warm blankets, and warm fluids. In severe cases, intravenous fluids and rewarming techniques may be necessary.",0.7446396350860596,0.7239097356796265,0.7341284155845642
"I've been experiencing extreme aggression and irritability lately, and I find it hard to follow instructions or requests from authority figures. ","Based on your symptoms, I recommend starting you on a medication called Guanfacine (Intuniv) to help manage your oppositional disorder.","Based on the symptoms described, the patient may have Oppositional Defiant Disorder (ODD), characterized by extreme aggression, irritability, and defiance towards authority figures. To confirm the diagnosis, the patient should undergo a comprehensive psychological evaluation to assess their behavior and emotional state. Recommended treatments for ODD may include therapy such as cognitive-behavioral therapy (CBT), parent training, and possibly medication such as stimulants or mood stabilizers.",0.7525457143783569,0.7910705804824829,0.7713273763656616
"Doctor, I am having these terrible headaches that I think are migraines. It feels like my head is going to explode, and I can hardly stand the pain. ","I understand how tough migraines can be. There are several medications we can try to ease your symptoms. I recommend you start on Sumatriptan (Imitrex) to help alleviate the pain, as well as Topiramate (Topamax) to prevent future migraines.","Based on the symptoms described, the patient may have migraines. To confirm the diagnosis, the patient should undergo a thorough medical history evaluation and a physical examination. It may also be helpful to keep a headache diary to track the frequency and intensity of the headaches. Recommended medications for treating migraines include over-the-counter pain relievers like ibuprofen or acetaminophen for mild cases. For more severe migraines, prescription medications like triptans or ergots may be necessary. It is important to also identify and avoid triggers that can exacerbate migraines.",0.7846787571907043,0.8073101043701172,0.7958336472511292
Averages,,,0.7628462590715465,0.7742210179567337,0.7680107363883186
